非法传销通常具有以下特征（）。①“入会”的职责之一是发展更多的会员②交纳昂贵的会费③用各种理由扣留会员的身份证④用各种借口限制“会员”通信自由或人身自由,D
一些不法分子利用传销进行以下哪些违法犯罪活动？（）①非法经营②集资诈骗③投机倒把④销售假冒伪劣产品,C
网络传销的种类包括以下哪些？（）①mlm模式②广告点击③网络直销④广告提成,B
进入到信息化时代，传销组织利用互联网，打着（）旗号进行的传销增多，其欺骗性、隐蔽性更强，涉及面更广、危害更严重。①电子商务②资本运作③网络直销④国际贸易,A
防止陷入传销活动，须提醒警觉，不能（）,D
传销活动对家庭有极大危害，表现在（）,C
传销组织在国外由来已久，被称为（）,B
传销以什么为核心？,A
网络传销与传统传销有无本质区别？,B
禁止传销工作应当坚持的基本原则是（ ）,C
《直销管理条例》《禁止传销条例》的起草工作由哪个部门负责？,B
对于传销组织中专门从事讲课、培训的，可以认定为（）,A
传销活动对社会有极大危害，往往以（）为首选欺诈对象。,D
当你不小心陷入传销组织，你应该怎么做,C
传销组织在国外由来已久，被称为（）,B
传销组织是（）组织。,A
以下属于传销新招的是,D
介绍、诱骗、胁迫他人参加传销的，由工商部门责令停止违法行为，没收非法财物，没收违法所得，处（ ）的罚款；构成犯罪的，依法追究刑事责任,C
可不可以把房子租给传销人员,B
公安机关立案侦查传销案件，对经侦查不构成犯罪的，应当依法移交（ ）查处,A
《禁止传销条例》明确建立由（）牵头，（ ）为主，商务、教育、民政、财政、电信等有关部门和单位按照各自职责和有关法律、行政法规的规定积极参加配合，形成各司其职、互相配合、权责一致的打击传销机制。,D
下列属于骗取入门费传销的是,C
下列属于团队计酬传销的是,B
个人为进行违法犯罪活动而设立的公司、企业、事业单位实施犯罪的，或者公司、企业、事业单位设立后，以实施犯罪为主要活动的，不以（）犯罪论处,A
网络传销的种类包括以下哪些,D
传销组织适合发展的对象包括,C
传销组织不适合发展的对象包括,B
参加传销的，由工商行政管理部门责令停止违法行为，可以处（）元以下的罚款,A
传销组织对参与人员的控制，主要是通过,D
网络传销的特点不包括（）,C
传销组织是（）组织,B
《禁止传销条例》由谁签发,A
传销的第四步是,D
传销的第三步是,C
传销的第二步是,B
传销的第一步是,A
直销是指直销企业招募直销员，由直销员在固定营业场所之外直接向（ ）推销产品的经营方式。,D
为传销行为提供互联网信息服务的，由（）责令停止违法行为,A
传销罪对一般参与者,B
《传销管理办法》由哪个部门制定的,A
对于经调查核实属于传销行为的，非法财物应当依法,B
工商部门查处传销行为，对涉嫌犯罪的，应当依法移送（ ）立案侦查。,A
对组织策划传销的，由工商部门没收非法财物、没收违法所得，处（ ）的罚款，构成犯罪的依法追究刑事责任,B
为传销行为提供经营场所、培训场所、货源、保管、仓储等条件的，可处以（ ）元罚款。,A
“欧丽曼”事件受害大学生一共有（）余名,D
《禁止传销条例》颁布的目的是,C
下列被称为经济邪教的是,B
以下说法，正确的是,A
单位和个人不得以任何名义组织直销员业务培训，除下列（）单位外,D
哪类人是传销网罗的主要人选,C
参加传销活动是（）行为。,B
打击传销需要（）的共同努力。,A
可以通过（）进行传销。,D
有人打电话给妈妈，称有“高额回报”的投资，你知道后，应该（）,C
传销是一种（）行为。,B
传销起源于,A
以下不属于传销的行为是,D
经查证属实的传销行为，工商行政管理部门、公安机关可以向社会公开发布（ ），提醒群众防止上当,C
在传销中以介绍工作、从事经营活动等名义欺骗他人离开居所地非法聚集并限制其人身自由的，由哪个部门依法查处？,B
下列属于利用互联网传销行为的是,A
直销企业与直销员、直销企业及其直销员与消费者因换货或者退货发生纠纷的，由（）承担举证责任,D
（）部门负责对直销企业和直销员及其直销活动实施日常的监督管理,C
传销活动通常以（）为由,B
传销活动销售的通常是,A
心理健康教育简单的说就是做学生工作的问题;就是找方法让学生接受教育的问题。,错
行为指导属于影响性技术。,对
心理顽强的人控制感较强，但是不能够严格执行目标。,错
沟通是社会性的交往单元，我向你做一些事情，然后你做出回应的过程，最早的来源是指挖沟使两水相通，使彼此通连。,对
人们一般都向往有好的气质，喜欢好性格的人，气质和性格都有好坏之分。,错
艾瑞克•伯恩是沟通分析理论的创立者。,对
从德育和心理健康的目标、内容、方法看，两者存在着诸多共同的因素，所以说德育和心理健康教育可以互相取代。,错
一般来说，个体的动机水平、情绪唤醒和压力水平越高，个体的学习和工作效率也就越高。,对
俗话说的“以小人之心度君子之腹”从心理学上来说是一种晕轮效应。,错
有助于人们控制对压力情境的身体反应的技术包括：生物反馈、放松训练、冥想和有氧运动等。,对
实际生活中，人们常常受到的挫折情境，是完全在人的意识之外客观存在的挫折情境，只有这种挫折才是实际存在的挫折。,错
心理健康的人对生活环境有适切的认识，生活目标切合实际，能切实有效的面对问题、解决问题，而不是逃避问题。,对
高校心理健康教育、心理测评和心理咨询有助于大学生就业问题的早期干预。,错
心理环境是指个体生活在期间，透过知觉所认知和体验到的并对个体行为产生影响的外在环境。,对
团体活动是高校心理健康教育的内容和形式之一。,错
心理治疗的对象主要是有心理问题和轻微心理障碍的人。,对
1896年，比尔斯在宾夕法尼亚大学开设了第一家为学生服务的心理诊所，他是公认的学校心理卫生最早的实践者。,错
通过开展大学生心理健康状况的普查工作，可以帮助我们了解学生的总体心理状况及个别的极端状况。,对
高中生以具体形象记忆为主。,错
高校心理健康教育的基本特点之一就是以青年大学生的健康群体为主要服务对象。,对
构成挫折的要素（ ）① 挫折情境 ② 挫折应对 ③ 挫折反应 ④挫折认知,D
关于适应，下列说法正确的是（ ）。①“物竞天择，适者生存”是自然界所有生物的生存法则 ②当环境发生变化时，个体就会面对适应问题 ③适应是智慧的本质，是有机体与环境间的平衡运动 ④适应就是改变内外部环境以适应自己的生存。,C
大学生活适应问题类型包括（ ）①独立生活困扰 ②资源利用困扰 ③人际关系困扰 ④学习能力困扰,B
拉扎勒斯心理应对方式分为两种类型，分别是（）①消极定向 ② 情绪定向 ③问题定向 ④积极定向,A
心理健康教育的功能有（）①发展性 ②完整性 ③预防性 ④矫治性,D
心理咨询的模式包括（）①指导模式 ②发展模式 ③社会影响模式 ④干预模式,C
心理健康教育课程的教学方法主要有（）①角色扮演法 ②认知法 ③榜样引导法 ④辩论法,B
心理训练的目的是（）①促进心理成长 ②纠正心理缺陷 ③挖掘心理潜能 ④排除心理障碍,D
心理健康教育课程的活动形式包括（）①角色活动 ②游戏活动 ③体育活动 ④竞赛活动,C
心理辅导工作应遵循（）①尊重原则 ②发展性原则 ③个体原则 ④主体性原则,B
行为异常主要表现在（）①行为倒退 ②行为紊乱 ③行为退缩 ④行为定性,A
心理健康教育课程的实施原则主要是（）①全面性 ② 参与性 ③灵活性 ④个体性,D
在科技活动中进行心理健康教育要遵循（）①启发性原则 ②激励性原则 ③开放性原则 ④自主性原则,C
心理健康教育应该渗透到下列哪些学校工作中（）①少先队活动 ②科技活动 ③艺术活动 ④体育活动,B
小组式学习法的形态有（）①交换问题型 ②提问型 ③讲课型 ④自述型,A
学生不良品德的转化包括以下阶段（）①醒悟 ②转变 ③巩固和稳定,D
学校环境中影响学生心理素质的因素主要有（）①校园风气 ②学生行为 ③校园环境,C
心理诊断的方法主要有（）①观察法 ②会谈法 ③自述法,B
学校心理健康教育课程的主要保障是（）①经费保障 ②制度保障 ③组织保障,A
大学生正处于（ ）统合的心理发展阶段，这一时期的主要危机是如何处理理想自我与现实自我的统一和协调。,D
（）其实就是“躯体对所施加的任何需求所做出的非特异性反应”。,C
从中学到大学的适应过程中，一般经历三个阶段，即兴奋期、消沉期和（）,B
以下对适应的概念说法不正确的是（）,A
贝克编制的大学生活适应问卷将大学生活适应分为学习适应、独立生活适应、社交适应和（ ）四个方面。,D
（）适应是指个体被动的干部自己的行为或态度来适应外部环境的要求。,C
咨询者自愿、适度地将自己的真实感受、经历、观念等拿来与来访者分享的技术是（）,B
对不适应的行为不予注意，不给予强化，使之逐渐削弱以致消失的心理治疗方法是（）,A
在充分放松的情况下，让学生逐渐接近所惧怕的事物，或逐渐提高其对所恐惧的事物的刺激强度，使其对惧怕的事物的敏感性逐渐减轻，直至完全消失的心理治疗方法是（）,D
有过于敏感多疑、过分地自我保护、嫉妒别人、固执己见、爱责备或加罪于人等表现的人格异常属于（）人格。,C
根据一定的心理学理论与统计学原理，使用一定的操作程序对人的心理行为进行标准化测定的技术是（）,B
根据适应过程中的态度可将适应分为主动适应和（ ）适应。,A
（）是人与环境的一种平衡状态，是个体的心理和行为面对环境的变化做出相应的变化的能力，是心理健康的标志之一。,D
（）是指调整原有的认知结构或行为模式以适应环境变化的过程。,C
（）是某一固定观念在个体脑中反复出现，他无法摆脱而感到痛苦。,B
被看作是心理治疗的“第三势力”的心理疗法是（）,A
人本主义理论认为，造成情感障碍的原因是（）,D
精神分析理论认为，造成抑郁的原因是（）,C
如果一个人的人格和他扮演的角色不一致，这属于( )上的问题。,B
（ ）是指将客体纳入主体已有的认知结构或行为模式的过程。,A
（ ）中国心理卫生协会成立，1988年国首届心理咨询教育理论与实践研讨会。,D
合理情绪疗法的创始人是（）,C
在心理咨询室里，咨询者与来访者位置的最佳角度为（）,B
学校心理辅导的重要组成部分是（）,A
心理辅导体现了辅导者与被辅导者之间的（）,D
通过接受各种科学的心理锻炼以解决自己在认知、情感、人格、社交等方面的心理问题的活动是（）,B
自我质辨训练是一种（）,A
有过于敏感多疑、过分地自我保护、嫉妒别人、固执己见、爱责备或加罪于人等表现的人格异常属于（）,C
对于那些对自己的学习没有信心的学生，对其学习动机辅导的最有效的方法当数（）,C
“由于我考试作弊的原因，老师再也不会喜欢我了。”这句话所表达的非理性信念是（）,B
对于“坐不住”、“喜欢变化”的学生而言，提高其学习效率的最佳方法是（）,A
对不适应的行为不予注意，不给予强化，使之逐渐削弱以致消失的心理治疗方法是（）,D
设身处地的、像体验自己的精神世界那样体验他人精神世界的态度和能力的技术是（）,D
咨询者对来访者的无条件关注又称为（）,B
下列关于心理健康教育课程的特点不正确的是（ ）,A
下列哪种方法属于心理诊断方法（）,D
脑力激荡法属于（）,C
自我意识辅导属于（）,B
焦虑症属于（）,A
心理健康教育课程的设计一般用（）设计。,D
心理健康教育的专门途径不包括（）,C
中国比纳智力量表的适用范围是（ ）,B
团体辅导时，团体大小以（ ）为宜。,A
人的心理性发展是人的（）过程。,D
团体辅导室布置一般实用面积在约（ ）平米，最好大于20平米。,C
研究心理的种系发展和人的心理的个体发展的心理学是（）,B
健康的四大基石是（）,A
"大学作为一个特殊的群体,衡量大学生心理健康的首要为（）",D
关于信度和效度的关系，下面说法正确的是（ ）,C
和同质团体相比，异质团体的优点在于（ ）,B
在团体辅导中，一旦团体进入正轨，在其规定的进行期间内，团体成员不能增加新的成员，这是（,A
在理性——情绪疗法中，用A-B-C理论解释人的行为，其中B是指（ ）,D
下面哪种疾病不属于神经症？（ ）,C
ADD是指（ ）,B
咨询员把体察到的当事人的各种情感以语言的或非语言的方式表达出来，这称为（ ）,A
不予批评、暂缓评价、鼓励畅所欲言、鼓励新奇想法的讨论方法是（ ）,D
定性观察是指（ ）,C
“鱼我所欲也，熊掌亦我所欲也”，而二者不可兼得，这属于（ ）,B
按照精神分析的观点，许多心理障碍和心理异常都可以追溯到个体的（ ）,A
牛奶含丰富的蛋白质和钙等营养素，儿童与青少年每天喝牛奶需150毫升以上。,错
糖类是维持脑细胞正常功能的必需营养素，是生命的燃料。,对
动物性和植物性蛋白质应搭配着吃，尤其大豆及豆制品植物性蛋白的含量高、易消化。,错
适当吃点零食可以调剂口味，促进食欲，补充营养。,对
晚上看电视时，可以关闭室内所有的灯，这样可以减轻眼睛的疲劳。,错
瘦肉、动物肺脏和血液中含铁较多。,对
最好的饮用水是矿泉水。,错
果冻类食品并非来源于水果，而是人工制造物，它不易被人消化吸收，对生长发育及健康没有益处。,对
维生素主要存在于蔬菜、水果、豆类、粗粮和动物肝脏中。,错
粗粮、杂粮的营养成分比精白米、精白面粉多，要提倡常吃。,对
补充维生素，种类越多越好。,错
烤羊肉串在烟熏、烧烤过程中，会产生致癌物质，故不宜多吃。,对
冰箱内的食物都可以存放较长时间，因为冰箱中温度低，所以不必担心食物变质。,错
松花蛋中含有一定量的铅，经常使用会引起铅中毒。,对
河豚鱼味道鲜美，学生可以常吃。,错
食物变质后经过加工处理，煮熟煮透后仍不可以食用。,对
食品标签可以使用“色素”“甜味剂”等模糊名称。,错
正常的牛奶是带微黄色的。,对
经过化冻的鱼肉类，可以反复冷冻。,错
学生每天饮水要做到多次少量，每次200毫升左右，不要等口渴了再喝水。,对
食品安全问题主要集中在以下几个方面( ) ①微生物性危害②化学性危害 ③生物毒素④食品掺假,D
如何利用食品标签选购食品（ ） ①从食品标签上标明的食品名称区别食品的内涵和质量特征。 ②从配料表或成份表上识别食品的内在质量及特殊效用。 ③从净含量或固形物含量上识别食品的数量及价值。 ④从生产日期和保质期上识别食品的新鲜程度。,C
购买食品发现以下哪些情形不要购买（ ） ①包装破损②超过保质期 ③标签上注释不全如无厂名厂址等④食品外观有发霉变质现象,B
以下哪种物品若经常使用，易引起中毒？( ) ①带“釉上彩”的瓷器 ②锡壶 ③用废旧铝制品改制的餐具 ④竹筷,A
以下对合理营养的基本要求，正确的是( )①摄取的食品应供给足量的营养素和热能 ②食物应对人体无毒害 ③食物不应有微生物污染及腐败变质 ④爆炒、油炸能使食品具有良好的色、香味，所以是良好的烹调方法,D
以下对儿童青少年的膳食营养供给，说法正确的是( ) ①中小学生可施行课间用餐 ②供给全面而合理的营养，保证三餐热量能合理供给 ③应尽量增加热能的摄入 ④提高动物性食品的比值，注意补充含铁碘钙食品,C
"选购放心肉,正确的做法是？( ) ①看是否有动物检疫合格证明 ②胴体上是否有红色或蓝色滚花印章 ③禽类和牛羊肉类是否有塑封标志和动物检疫合格证明 ④购买熟肉制品，要仔细查看标签",B
经营者的下列行为，哪些属于欺诈消费者的行为（）①销售掺杂掺假的食品 ②销售以假充真，以次充好的食品 ③采取虚假或者其他不正当手段使销售的食品份量不足的 ④利用广播电视电影报刊等大众传播媒介对食品作虚假宣传的,A
水是生命之源，生命离不开水。水在生物体中的主要作用是（） ①参与新陈代谢②参与营养物质、代谢废物的运输③良好的溶剂④贮藏能量,D
为什么不宜多吃冷饮（）①造成胃肠功能的紊乱 ②调节体温，维持身体温度平衡 ③诱发咽喉部炎症 ④降低食欲,C
多吃油炸食品对人体的危害有（）①铅含量、含铜量都严重超标，过量摄入铅导致铅中毒 ②油脂反复高温加热会产生有害物质，产生的聚合物，毒性较强，大部分油炸、烤制食品，吃了对人体危害很大 ③营养元素严重破坏，引起反应迟钝 ④锻炼肠胃功能，增强肠胃免疫力,A
下列关于防腐剂的说法，正确的是（）①苯甲酸是防腐剂 ②防腐剂兼具抑菌、消毒的特点 ③在食品标签中必须标明防腐剂 ④使用防腐剂的食物不会变质,A
如何正确认识食品标签（）①无须关注 ②看食品类别 ③看配料表 ④看营养素含量,D
不吃早餐有哪些危害（）①造成低血糖，甚至出现低血糖休克 ②锻炼肠胃功能，增强吸收能力 ③打乱人体生物钟的正常运转 ④增加患心脑血管疾病的风险,C
遭遇青春期痤疮时，要注意（）①找出诱发青春痘的原因，对症下药 ②避免情绪焦虑和紧张 ③有空就洗脸 ④多吃富含维生素和纤维素的食物,B
如何防范公交车性骚扰（）①抓好扶手，与前后的乘客隔开一定距离 ②选择始发站寻找座位坐下 ③结伴而行，一旦有事，可以相互照顾 ④遇到骚扰，忍气吞声,A
如何避免手淫的危害（）①完全不手淫 ②不给自己手淫的时间和空间，转移注意力 ③穿上衣服再睡觉 ④远离色情读物,D
终止妊娠后，女生的身体虚弱，（）①可以正常恢复上学和活动 ②最好静养，不做重体力活和剧烈运动 ③不要盆浴，选择淋雨 ④做好保暖，不能受风寒,C
在性生活方面，女生如何更好的保护自己（）①了解一定的生殖知识，掌握一定的避孕知识 ②发生性行为时必须使用避孕套 ③一旦怀孕，可以到小诊所打胎 ④发现怀孕后，不可拖延，要敢于和家人坦白,B
怎样杜绝过早性行为（）①正确认识身体的生理变化 ②谨慎交友 ③多参加集体活动 ④在与异性的交往中，频繁进行肢体接触,A
清晨不宜吃的食物（）,D
当我们口渴时，可以大量喝（）,C
洋快餐包括（）,B
下列食品中哪类食品含碳水化合物最多（）,C
“杀菌”蔬菜，可起到预防疾病的作用，这类蔬菜是（）,D
世界公认的在食品中可产生的三大致癌物质是黄曲霉毒素、苯并芘和亚硝胺，其中黄曲霉毒素污染主要存在于下列哪一食物中（）,C
下列关于食品安全法对进口预包装食品标签和说明书的要求不正确的是（）,B
做运动可以使我们的身体更健康。运动中出现口渴、饥饿、头晕等症状，多是由体内血糖下降以及水与电解质丢失造成的。为维持血糖水平和体液平衡，喝()最好。,A
以下哪种食物有“人造乳”之称（）,D
食品安全准入标志是（）,C
供应后剩余的食品必须冷藏，冷藏时间不得超过多少小时（）,B
烹调时一般认为食品中心温度达到多少度能确保安全（）,A
保存新鲜水果最适温度（）,D
多吃蔬菜水果是为了获得（）,C
淘米时，如果无轻度发霉，下列哪种方法正确（）,B
每日食盐摄入多少可满足正常需要（）,A
绿色食品分为（）,D
鲜蛋的储存温度应是,C
天然食品中，营养最完整和易于吸收的，是（）,B
消费者因食品缺陷造成人身损害的（）,A
为什么不能过度喝饮料（）,D
青春发育期的女孩应常吃何种食物以增加碘的摄入（）,C
在食物加工、烹调过程中，以下四种营养素相比较，最容易损失的是（）,B
下列调味品与患高血压有关的是（）,A
下面哪种食品是有毒食品，不宜食用（）,D
水垢对人体的危害非常的大，对于保温瓶或陶瓷器皿，以下除去其上的水垢的方法正确的是（）,C
长期使用铝制品作为食品容器会引发下列哪种疾病（）,B
消费者在消费食品过程中其合法权益受到侵害时，可以拨打（）全国消费者申诉举报统一电话。,A
为加强食品安全法制化管理，我国制定（）,C
科学选购水果蔬菜，以下做法正确的是（）,C
下面哪种说法正确（）,B
以下哪种食品是国家明令禁止食用的（）,A
哪种食品我们学生不宜常吃（）,D
购买食品时，应选购包装上有以下哪些内容的食品（）,D
山梨酸是（）,B
（）是人体必须的营养物质。,A
关于方便面的说法，错误的是（）,D
法规要求，含量最大的原料排在（）,C
调味牛奶（）牛奶。,B
食品标签中的食品类别是（）名称。,A
果汁中含糖量很高，（）代替早餐水果。,D
奶类除了提供蛋白质，还是重要的（）元素来源。,C
进入青春期后，左右卵巢排卵（）,B
少女患妇科病是（）的，与年龄大小、结婚与否（）,A
青春痘是碱性的，要使用（）洁面剂。,D
（）不容易导致青春痘。,C
青春期痤疮俗称青春痘，是一种（）,B
憋尿会有尿液逆流的现象，会导致（）。,A
女同学如果遭遇公交车性骚扰，应该（）,D
手淫是一种正常的生理表现，（）,C
紧急避孕是一种应急方式，必须在医生指导下进行，（）小时内服用。,B
早孕对女生的不良影响不包括（）,A
青少年在心理和社会阅历上尚未成熟，过早发生性行为不会（）,D
正确使用冰箱是确保食品安全的重要措施，下列关于使用冰箱的说法，错误的是 （）,C
促进儿童少年发育最积极的因素是( ),B
吃剩的饭菜放进冰箱后，正确的处理方法是( ),A
下列哪个是植物中含蛋白质最丰富的食品，被称为绿色牛奶( ),D
下列哪种食品是人体钙的最好来源,C
多吃蔬菜水果是为了获得( ),B
以下哪种烹调方式容易产生致癌物质( ),A
大明出生在农村，今年15岁，他爸爸正在教他开摩托车。,错
道路划分为机动车道、非机动车道和人行道的，机动车、非机动车、行人实行分道通行。,对
黄灯闪烁时，车辆、行人须在减速、慢行的原则下通行。,错
思思想乘坐出租车时，站在人行道上拦乘。,对
电动自行车属于机动车范围。,错
走路时，要思想集中注意来往行人，不能三五人勾肩搭背并行而影响他人行走。,对
坐三轮摩托车上学方便、快捷。,错
在抢救伤者的紧急情况下，交通警察有权使用单位、个人的交通、通讯工具。,对
王某驾驶轿车为朋友接新娘，在轿车前后号牌上贴上“百年好合”的红纸，这种做法是合情合理合法的。,错
王某由于妻子突发急病，饮酒后驾驶摩托车送妻子上医院，这种行为不属于道路交通安全违法行为。,错
骑自行车转弯时应当伸手示意。,对
某单位为了方便停车，可以自行决定在门口的人行道上施划十个停车位。,错
黄灯亮时，已越过停止线的车辆和行人可以继续通行,对
机动车在单行路、弯路、窄路、桥梁、陡坡和交通繁华路段倒车时，须查明车后情况，确认安全后，方准倒车。,错
在抢救伤者的紧急情况下，交通警察有权使用单位、个人的交通、通讯工具,对
机动车行经人行横道时，应当减速行驶，遇行人正在通过人行横道不须停车避让。,错
对非机动车驾驶人、行人和乘车人处以五十元以下（含）罚款的，交通民警作出处罚决定后，当事人无异议的，可以当场收缴。,对
机动车行经没有交通信号的道路时，遇行人横过道路，不必避让。,错
规定安装安全带的车辆，其驾驶人和前排乘车人必须系安全带。（ ）,对
机动车驾驶人有（ ） 嫌疑的，应当接受测试、检验： ① 饮酒 ②打电话 ③吃零食 ④吸食毒品,D
高速公路段能见度小于200米时，要开启（ ），车速不超过60公里；与同车道前 车保持100米以上距离：① 雾灯 ②示廓灯 ③前、后位灯 ④近光灯,C
对交通事故的责任人，应追究的责任有哪几类：（ ） ① 刑事责任 ②行政责任 ③民事责任 ④罚款、拘留,B
下列指一日三查的是：（ ） ① 出车前检查 ②行车中检查 ③收车后检查 ④归队检查,A
车行经交叉路口，向右转弯遇有同车道前车正在等候放行信号时错误的方法有哪些（ ） ①应从左或右绕行，迅速通过路口。 ②鸣喇叭示意前车让路。 ③须依次停车等候，不得强行转弯。,D
（）等机动车应当按照安全作业标准作业；在不影响其他车辆通行的情况下，可以不受车辆分道行驶的限制，但是不得逆向行驶：① 消防车 ②洒水车 ③清扫车 ④ 军车,B
机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的，处警告或者多少以下罚款：（ ） ① 50元以上 ②20元以上 ③200元以下 ④ 500元以下,A
交通警察调查处理道路交通安全违法行为和交通事故，有下列哪些情形之一的，应当回避： （ ） ① 是本案的当事人或者当事人的近亲属 ② 本人或者其近亲属与本案有利害关系 ③ 与本案当事人有其他关系，可能影响案件的公正处理 ④ 本人亲自目睹事故现场的,D
任何单位或者个人不得有下列哪些行为：（ ） ① 拼装机动车或者擅自改变机动车已登记的结构、构造或者特征 ② 改变机动车型号、发动机号、车架号或者车辆识别代号 ③ 伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、 保险标志 ④ 使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。,C
机动车登记（）的式样由国务院公安部门规定并监制。 （ ） ①证书 ②号牌 ③行驶证 ④ 驾驶证,B
警车、消防车、救护车、工程救险车在执行紧急任务遇交通受阻时候，可以断续使用警 报器，并遵守哪些规定（ ） ① 不得在禁止使用警报器的区域或者路段使用警报器； ② 夜间在市区不得使用警报器； ③ 列队行驶时，前车已经使用警报器的，后车不再使用警报器。 ④ 禁止鸣喇叭路段不得使用警报器。,A
机动车临时停车时，在距离哪些地方30米以内不得停车（ ） ①公共汽车站 ②急救站 ③加油站 ④消防栓 ⑤消防队门前,D
驾驶机动车不得有哪些行为（ ） ①在车门、车厢没关好时行车； ②下陡坡时熄火或者空挡滑行； ③向道路上抛撒物品； ④拨打接听手持电话等妨碍安全驾驶的行为。,C
机动车在遇见雾、雪、沙尘、冰雹等能见度低的情况下行驶时应开启（ ） ①前照灯 ②示宽灯 ③后尾灯 ④防雾灯,B
机动车在哪些情况下应当使用右转向灯（ ） ①靠边停车 ②向右转弯 ③向右变更车道 ④掉头,A
机动车在哪些情况下应当使用左转向灯（ ）①向左转弯 ②准备超车 ③掉头 ④靠边停车,B
机动车超车时应当遵循超车的哪些规定（ ） ① 提前开启左转向灯 ② 从左侧超车 ③ 变化远近光或者鸣喇叭 ④ 对面有来车时严禁超车,C
机动车在高速公路上行驶，不得有哪些行为（ ）① 在匝道、加速车道或者减速车道上超车； ② 骑、轧行到分界线或者在路肩上行驶； ③ 非紧急情况在应急车道行驶或者停车； ④ 试车或者学习驾驶机动车；,B
机动车驾驶人在实习期内不得驾驶（ ）①执行任务的警车 ②执行任务的消防车 ③执行任务的救护车 ④执行任务的工程抢险车 ⑤载有危险物品的机动车,A
小芳骑自行车回家，在一个没有信号灯控制的交叉路口由南向东右转弯时，遇小强骑自行车由北向东左转弯，正确的通行顺序是,D
道路交通安全工作，应当遵循的原则是 ,C
机动车所有人、管理人未按照国家规定投保机动车第三者责任强制保险的，由公安机关交通管理部门扣留车辆至依照规定投保后，并处依照规定投保最低责任限额应缴纳的保险费的（ ）罚款。,B
超过机动车驾驶证有效期（）以上未换证的，车辆管理所应当注销其机动车驾驶证。,A
老张骑电动自行车上下班，行驶在划分车道的道路上，他应当在( )行驶,D
驾驶车辆，必须遵守 ,C
机动车号牌和行驶证,B
驾驶人驾驶机动车上路行驶前，应当对机动车的安全技术性能进行认真检查；不得驾驶安全设施不全或者（）不符合技术标准等具有安全隐患的机动车。,A
在没有交通信号灯控制也没有交通警察指挥的路口，相对方向行驶同为转弯的非机动车相遇时,D
转弯的非机动车通过有信号灯控制的交叉路口时应当,C
机动车、非机动车、行人实行分道通行。没有划分机动车道、非机动车道和人行道的，机动车在道路中间通行，非机动车和行人在道路（ ）通行 ,B
驾驶时，在车内可以 ,A
机动车驾驶人、行人违反道路交通安全法律、法规关于道路通行规定的行为，属于,D
车辆牌照的安装,C
救援、清障车必须安装标志灯具并喷涂明显的标志。执行救援清障任务时，须开动标志灯具和（）,B
李某因和家人闹矛盾，一时想不开，骑自行车在一辆大货车临近时故意猛拐，发生交通事故，造成李某受伤，此事故大货车驾驶员（）责任。,A
会车时，必须注意保持足够的安全侧向间距，做到“礼让三先”( )，绝对不可抢行争路，互不相让，以致形成僵持局面。,D
下长坡控制车速最安全的方法是（）。,C
驾驶机动车遇雾、雨、雪等能见度在50米以内时，最高速度不能超过（ ）公里/小时。,B
电动自行车在非机动车道内行驶时，最高时速不得超过（）,A
小李乘坐客车外出，客车意外失火，车门无法打开，小李应( )，尽快逃生。,D
在道路上发生交通事故，造成人身伤亡的，驾驶人应当（ ），并迅速报告执勤的交通警察或者公安机关交通管理部门,C
机动车上道路行驶，不得超过限速标志标明的（ ）时速。在没有限速标志的路段，应当保持安全车速。,B
在保证交通安全畅通的情况下，哪几种车不受行驶路线、行驶方向的限制 ,A
高速公路，大中城市中心城区的道路，禁止（ ）通行 ,D
在没有交通信号的道路上，应当在确保安全、（ ）的原则下通行,C
当路口信号灯为红灯和黄灯同时亮时，它表示的是什么含义,B
国家对机动车实行（ ）制度。机动车经公安机关交通管理部门登记后，方可上道路行驶,A
骑自行车，下列比较安全的做法是,D
行人在横过道路时，应注意观察道路上通行的车辆。您认为在横过道路时，错误的行为是,C
救援、清障车必须安装标志灯具并喷涂明显的标志。执行救援清障任务时，须开动标志灯具和 ,B
明明在晚自习课后骑自行车回家途中，迎面遇到一辆驶来的汽车，灯光非常耀眼，为了安全，明明应该,A
在道路上发生交通事故，仅造成轻微财产损失，并且基本事实清楚的，当事人（）,D
对交通事故损害赔偿的争议，当事人向人民法院提起民事诉讼的，公安机关交通管理部门（ ）调解申请,C
对违反《中华人民共和国道路交通安全法》的行为 ,B
中华民族有着尊老爱幼、文明礼让的传统美德。王某外出购物乘坐公交车时，下列行为中不文明的是,A
当你走到马路中间的时候，有一辆车开了过来，你应该怎么做更安全（ ）,D
机动车在道路上发生故障，难以移动的，首先应当持续开启危险报警闪光灯，（ ）,C
机动车行驶中，乘坐机动车正确的做法是 ,B
驾驶自行车、电动自行车、三轮车在路上横过机动车道，应当,A
乘车时要系好安全带，您认为下面哪种说法是正确的,D
发生交通事故后，造成人员伤亡和财产损失的，应当 ,C
肇事车辆参加机动车第三者责任强制保险的，发生交通事故后机动车逃逸，由（ ）预付伤者、死者的医疗费及丧葬费,B
对违反交通法规的行为,A
车辆通过没有交通信号灯也没有交通警察指挥的交叉路口，相对方向行驶的,D
禁令标志是用以（ ）车辆、行人交通行为的标志,C
驾驶人在道路上驾驶机动车时,B
